topology,K,p,k,realization,baseSeed,runSeed,outputDir,status
ring,0.40,,7,12,20260607,-7325197080977425471,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.40\seed_0012,OK
ring,0.40,,7,13,20260607,-7325197080977425470,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.40\seed_0013,OK
ring,0.40,,7,14,20260607,-7325197080977425469,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.40\seed_0014,OK
ring,0.40,,7,15,20260607,-7325197080977425468,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.40\seed_0015,OK
ring,0.50,,7,1,20260607,-8998734702508313712,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0001,OK
ring,0.50,,7,2,20260607,-8998734702508313711,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0002,OK
ring,0.50,,7,3,20260607,-8998734702508313710,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0003,OK
ring,0.50,,7,4,20260607,-8998734702508313709,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0004,OK
ring,0.50,,7,5,20260607,-8998734702508313708,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0005,OK
ring,0.50,,7,6,20260607,-8998734702508313707,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0006,OK
ring,0.50,,7,7,20260607,-8998734702508313706,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0007,OK
ring,0.50,,7,8,20260607,-8998734702508313705,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0008,OK
ring,0.50,,7,9,20260607,-8998734702508313704,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0009,OK
ring,0.50,,7,10,20260607,-8998734702508313703,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0010,OK
ring,0.50,,7,11,20260607,-8998734702508313702,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0011,OK
ring,0.50,,7,12,20260607,-8998734702508313701,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0012,OK
ring,0.50,,7,13,20260607,-8998734702508313700,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0013,OK
ring,0.50,,7,14,20260607,-8998734702508313699,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0014,OK
ring,0.50,,7,15,20260607,-8998734702508313698,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.50\seed_0015,OK
ring,0.60,,7,1,20260607,-612131476418982019,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0001,OK
ring,0.60,,7,2,20260607,-612131476418982018,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0002,OK
ring,0.60,,7,3,20260607,-612131476418982017,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0003,OK
ring,0.60,,7,4,20260607,-612131476418982016,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0004,OK
ring,0.60,,7,5,20260607,-612131476418982015,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0005,OK
ring,0.60,,7,6,20260607,-612131476418982014,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0006,OK
ring,0.60,,7,7,20260607,-612131476418982013,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0007,OK
ring,0.60,,7,8,20260607,-612131476418982012,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0008,OK
ring,0.60,,7,9,20260607,-612131476418982011,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0009,OK
ring,0.60,,7,10,20260607,-612131476418982010,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0010,OK
ring,0.60,,7,11,20260607,-612131476418982009,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0011,OK
ring,0.60,,7,12,20260607,-612131476418982008,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0012,OK
ring,0.60,,7,13,20260607,-612131476418982007,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0013,OK
ring,0.60,,7,14,20260607,-612131476418982006,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0014,OK
ring,0.60,,7,15,20260607,-612131476418982005,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.60\seed_0015,OK
ring,0.70,,7,1,20260607,7774471749670349674,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0001,OK
ring,0.70,,7,2,20260607,7774471749670349675,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0002,OK
ring,0.70,,7,3,20260607,7774471749670349676,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0003,OK
ring,0.70,,7,4,20260607,7774471749670349677,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0004,OK
ring,0.70,,7,5,20260607,7774471749670349678,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0005,OK
ring,0.70,,7,6,20260607,7774471749670349679,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0006,OK
ring,0.70,,7,7,20260607,7774471749670349680,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0007,OK
ring,0.70,,7,8,20260607,7774471749670349681,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0008,OK
ring,0.70,,7,9,20260607,7774471749670349682,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0009,OK
ring,0.70,,7,10,20260607,7774471749670349683,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0010,OK
ring,0.70,,7,11,20260607,7774471749670349684,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0011,OK
ring,0.70,,7,12,20260607,7774471749670349685,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0012,OK
ring,0.70,,7,13,20260607,7774471749670349686,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0013,OK
ring,0.70,,7,14,20260607,7774471749670349687,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0014,OK
ring,0.70,,7,15,20260607,7774471749670349688,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.70\seed_0015,OK
ring,0.80,,7,1,20260607,-2285669097949840458,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0001,OK
ring,0.80,,7,2,20260607,-2285669097949840457,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0002,OK
ring,0.80,,7,3,20260607,-2285669097949840456,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0003,OK
ring,0.80,,7,4,20260607,-2285669097949840455,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0004,OK
ring,0.80,,7,5,20260607,-2285669097949840454,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0005,OK
ring,0.80,,7,6,20260607,-2285669097949840453,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0006,OK
ring,0.80,,7,7,20260607,-2285669097949840452,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0007,OK
ring,0.80,,7,8,20260607,-2285669097949840451,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0008,OK
ring,0.80,,7,9,20260607,-2285669097949840450,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0009,OK
ring,0.80,,7,10,20260607,-2285669097949840449,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0010,OK
ring,0.80,,7,11,20260607,-2285669097949840448,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0011,OK
ring,0.80,,7,12,20260607,-2285669097949840447,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0012,OK
ring,0.80,,7,13,20260607,-2285669097949840446,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0013,OK
ring,0.80,,7,14,20260607,-2285669097949840445,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0014,OK
ring,0.80,,7,15,20260607,-2285669097949840444,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.80\seed_0015,OK
ring,0.90,,7,1,20260607,6100934128139491235,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0001,OK
ring,0.90,,7,2,20260607,6100934128139491236,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0002,OK
ring,0.90,,7,3,20260607,6100934128139491237,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0003,OK
ring,0.90,,7,4,20260607,6100934128139491238,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0004,OK
ring,0.90,,7,5,20260607,6100934128139491239,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0005,OK
ring,0.90,,7,6,20260607,6100934128139491240,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0006,OK
ring,0.90,,7,7,20260607,6100934128139491241,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0007,OK
ring,0.90,,7,8,20260607,6100934128139491242,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0008,OK
ring,0.90,,7,9,20260607,6100934128139491243,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0009,OK
ring,0.90,,7,10,20260607,6100934128139491244,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0010,OK
ring,0.90,,7,11,20260607,6100934128139491245,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0011,OK
ring,0.90,,7,12,20260607,6100934128139491246,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0012,OK
ring,0.90,,7,13,20260607,6100934128139491247,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0013,OK
ring,0.90,,7,14,20260607,6100934128139491248,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0014,OK
ring,0.90,,7,15,20260607,6100934128139491249,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_0.90\seed_0015,OK
ring,1.00,,7,1,20260607,-3959206719480728688,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0001,OK
ring,1.00,,7,2,20260607,-3959206719480728687,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0002,OK
ring,1.00,,7,3,20260607,-3959206719480728686,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0003,OK
ring,1.00,,7,4,20260607,-3959206719480728685,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0004,OK
ring,1.00,,7,5,20260607,-3959206719480728684,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0005,OK
ring,1.00,,7,6,20260607,-3959206719480728683,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0006,OK
ring,1.00,,7,7,20260607,-3959206719480728682,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0007,OK
ring,1.00,,7,8,20260607,-3959206719480728681,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0008,OK
ring,1.00,,7,9,20260607,-3959206719480728680,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0009,OK
ring,1.00,,7,10,20260607,-3959206719480728679,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0010,OK
ring,1.00,,7,11,20260607,-3959206719480728678,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0011,OK
ring,1.00,,7,12,20260607,-3959206719480728677,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0012,OK
ring,1.00,,7,13,20260607,-3959206719480728676,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0013,OK
ring,1.00,,7,14,20260607,-3959206719480728675,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0014,OK
ring,1.00,,7,15,20260607,-3959206719480728674,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_07\K_1.00\seed_0015,OK
ring,0.00,,8,1,20260607,5692007281974244271,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0001,OK
ring,0.00,,8,2,20260607,5692007281974244272,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0002,OK
ring,0.00,,8,3,20260607,5692007281974244273,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0003,OK
ring,0.00,,8,4,20260607,5692007281974244274,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0004,OK
ring,0.00,,8,5,20260607,5692007281974244275,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0005,OK
ring,0.00,,8,6,20260607,5692007281974244276,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0006,OK
ring,0.00,,8,7,20260607,5692007281974244277,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0007,OK
ring,0.00,,8,8,20260607,5692007281974244278,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0008,OK
ring,0.00,,8,9,20260607,5692007281974244279,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0009,OK
ring,0.00,,8,10,20260607,5692007281974244280,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0010,OK
ring,0.00,,8,12,20260607,5692007281974244282,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0012,OK
ring,0.00,,8,11,20260607,5692007281974244281,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0011,OK
ring,0.00,,8,13,20260607,5692007281974244283,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0013,OK
ring,0.00,,8,14,20260607,5692007281974244284,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0014,OK
ring,0.00,,8,15,20260607,5692007281974244285,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.00\seed_0015,OK
ring,0.10,,8,1,20260607,1042491026676956117,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0001,OK
ring,0.10,,8,2,20260607,1042491026676956118,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0002,OK
ring,0.10,,8,3,20260607,1042491026676956119,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0003,OK
ring,0.10,,8,4,20260607,1042491026676956120,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0004,OK
ring,0.10,,8,5,20260607,1042491026676956121,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0005,OK
ring,0.10,,8,6,20260607,1042491026676956122,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0006,OK
ring,0.10,,8,7,20260607,1042491026676956123,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0007,OK
ring,0.10,,8,8,20260607,1042491026676956124,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0008,OK
ring,0.10,,8,9,20260607,1042491026676956125,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0009,OK
ring,0.10,,8,10,20260607,1042491026676956126,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0010,OK
ring,0.10,,8,11,20260607,1042491026676956127,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0011,OK
ring,0.10,,8,12,20260607,1042491026676956128,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0012,OK
ring,0.10,,8,13,20260607,1042491026676956129,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0013,OK
ring,0.10,,8,14,20260607,1042491026676956130,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0014,OK
ring,0.10,,8,15,20260607,1042491026676956131,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.10\seed_0015,OK
ring,0.20,,8,1,20260607,6082019009704541141,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0001,OK
ring,0.20,,8,2,20260607,6082019009704541142,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0002,OK
ring,0.20,,8,3,20260607,6082019009704541143,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0003,OK
ring,0.20,,8,4,20260607,6082019009704541144,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0004,OK
ring,0.20,,8,5,20260607,6082019009704541145,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0005,OK
ring,0.20,,8,6,20260607,6082019009704541146,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0006,OK
ring,0.20,,8,7,20260607,6082019009704541147,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0007,OK
ring,0.20,,8,8,20260607,6082019009704541148,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0008,OK
ring,0.20,,8,9,20260607,6082019009704541149,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0009,OK
ring,0.20,,8,10,20260607,6082019009704541150,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0010,OK
ring,0.20,,8,11,20260607,6082019009704541151,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0011,OK
ring,0.20,,8,12,20260607,6082019009704541152,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0012,OK
ring,0.20,,8,13,20260607,6082019009704541153,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0013,OK
ring,0.20,,8,14,20260607,6082019009704541154,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0014,OK
ring,0.20,,8,15,20260607,6082019009704541155,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.20\seed_0015,OK
ring,0.30,,8,1,20260607,-5651659459446567012,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0001,OK
ring,0.30,,8,2,20260607,-5651659459446567011,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0002,OK
ring,0.30,,8,3,20260607,-5651659459446567010,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0003,OK
ring,0.30,,8,4,20260607,-5651659459446567009,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0004,OK
ring,0.30,,8,5,20260607,-5651659459446567008,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0005,OK
ring,0.30,,8,6,20260607,-5651659459446567007,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0006,OK
ring,0.30,,8,7,20260607,-5651659459446567006,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0007,OK
ring,0.30,,8,8,20260607,-5651659459446567005,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0008,OK
ring,0.30,,8,9,20260607,-5651659459446567004,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0009,OK
ring,0.30,,8,10,20260607,-5651659459446567003,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0010,OK
ring,0.30,,8,11,20260607,-5651659459446567002,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0011,OK
ring,0.30,,8,12,20260607,-5651659459446567001,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0012,OK
ring,0.30,,8,13,20260607,-5651659459446567000,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0013,OK
ring,0.30,,8,14,20260607,-5651659459446566999,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0014,OK
ring,0.30,,8,15,20260607,-5651659459446566998,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.30\seed_0015,OK
ring,0.40,,8,1,20260607,-7325197080977425451,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0001,OK
ring,0.40,,8,2,20260607,-7325197080977425450,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0002,OK
ring,0.40,,8,3,20260607,-7325197080977425449,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0003,OK
ring,0.40,,8,4,20260607,-7325197080977425448,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0004,OK
ring,0.40,,8,5,20260607,-7325197080977425447,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0005,OK
ring,0.40,,8,6,20260607,-7325197080977425446,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0006,OK
ring,0.40,,8,7,20260607,-7325197080977425445,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0007,OK
ring,0.40,,8,8,20260607,-7325197080977425444,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0008,OK
ring,0.40,,8,9,20260607,-7325197080977425443,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0009,OK
ring,0.40,,8,10,20260607,-7325197080977425442,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0010,OK
ring,0.40,,8,11,20260607,-7325197080977425441,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0011,OK
ring,0.40,,8,12,20260607,-7325197080977425440,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0012,OK
ring,0.40,,8,13,20260607,-7325197080977425439,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0013,OK
ring,0.40,,8,14,20260607,-7325197080977425438,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0014,OK
ring,0.40,,8,15,20260607,-7325197080977425437,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.40\seed_0015,OK
ring,0.50,,8,1,20260607,-8998734702508313681,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0001,OK
ring,0.50,,8,2,20260607,-8998734702508313680,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0002,OK
ring,0.50,,8,3,20260607,-8998734702508313679,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0003,OK
ring,0.50,,8,4,20260607,-8998734702508313678,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0004,OK
ring,0.50,,8,5,20260607,-8998734702508313677,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0005,OK
ring,0.50,,8,6,20260607,-8998734702508313676,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0006,OK
ring,0.50,,8,7,20260607,-8998734702508313675,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0007,OK
ring,0.50,,8,8,20260607,-8998734702508313674,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0008,OK
ring,0.50,,8,9,20260607,-8998734702508313673,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0009,OK
ring,0.50,,8,10,20260607,-8998734702508313672,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0010,OK
ring,0.50,,8,11,20260607,-8998734702508313671,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0011,OK
ring,0.50,,8,12,20260607,-8998734702508313670,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0012,OK
ring,0.50,,8,13,20260607,-8998734702508313669,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0013,OK
ring,0.50,,8,14,20260607,-8998734702508313668,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0014,OK
ring,0.50,,8,15,20260607,-8998734702508313667,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.50\seed_0015,OK
ring,0.60,,8,2,20260607,-612131476418981987,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.60\seed_0002,OK
ring,0.60,,8,1,20260607,-612131476418981988,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.60\seed_0001,OK
ring,0.60,,8,3,20260607,-612131476418981986,outputs\fhn-sweep-T500-dt005-init05-observables\runs\ring\k_08\K_0.60\seed_0003,OK
